User-ID,ISBN,Rating,Title,Author,Year,Publisher
278418,0590444972,0,A Very Scary Haunted House (Glows in the Dark),Joanne Barkan,1991,Scholastic
278418,0590445014,0,Treasure Island,Robert Louis Stevenson,1988,Scholastic
278418,059044509X,0,The Candy Witch,Steven Kroll,1986,Scholastic Paperbacks (T)
278418,0590445510,0,Moccasin Trail,Eloise Mcgraw,0,Scholastic Inc
278418,0590445774,0,Encyclopedia Brown Sets the Pace (Encyclopedia Brown (Paperback)),Donald J. Sobol,1991,Scholastic
278418,0590446355,0,The Baby Zoo,Bruce McMillan,1995,Scholastic
278418,0590447769,0,New Baby Calf,Edith Newlin Chase,1990,Scholastic
278418,059044798X,0,Dinosaurs' Christmas (Read With Me),Liza Donnelly,1994,Cartwheel Books (Scholastics)
278418,0590448234,0,Karen's Carnival (Baby-Sitters Little Sister (Paperback)),Ann M. Martin,1995,Scholastic
278418,0590448242,0,"Karen's New Teacher (Baby-Sitters Little Sister, 21)",Ann M. Martin,1991,Scholastic
278418,0590448250,0,"Karen's Cartwheel (Baby-Sitters Little Sister, 29)",Ann M. Martin,1992,Scholastic
278418,0590448277,0,"Karen's Mystery (Baby-Sitters Little Sister Super Special, 3)",Ann M. Martin,1995,Scholastic
278418,0590448293,0,Karen's Big Joke (Baby-Sitters Little Sister (Paperback)),Ann M. Martin,1992,Scholastic
278418,0590448307,0,Karen's Ducklings (Baby-Sitters Little Sister (Paperback)),Ann M. Martin,1992,Scholastic
278418,0590448315,0,"Karen's Pen Pal (Baby-Sitters Little Sister, 25)",Ann M. Martin,1992,Scholastic
278418,0590448323,0,"Karen's Doll (Baby-Sitters Little Sister, 23)",Ann M. Martin,1991,Scholastic
278418,0590448331,0,"Karen's Little Witch (Baby-Sitters Little Sister, 22)",Ann M. Martin,1991,Scholastic
278418,0590448366,0,Sometimes I Feel Like a Mouse: A Book About Feelings,Jeanne Modesitt,1996,Scholastic
278418,0590448404,0,It Zwibble and the Greatest Clean-Up Ever!,Lisa V. Werenko,1991,Scholastic Paperbacks (T)
278418,0590448439,0,Shadows Are About,Ann Whitford Paul,1996,Scholastic Paperbacks (T)
278418,059044848X,0,Over in the Meadow,A. Olive Wadsworth,1991,Scholastic
278418,059044963X,0,"Snowbound (Baby-Sitters Club Super Special, 7)",Ann M. Martin,1996,Scholastic
278418,0590449834,0,The Haunted Cabin Mystery #20 (The Boxcar Chilrdren),Gertrude Chandler Warner,1991,Scholastic Inc.
278418,059045076X,0,"Happy Birthday, Samantha! A Springtime Story (The American Girls Collection, Book 4)",Valerie Tripp,1987,Scholastic Inc.
278418,0590451278,0,Never Say Boo to a Ghost and Other Haunting Rhymes,John Foster,1991,Scholastic
278418,0590451405,0,Anpoa: An American Indian Odyssey,Jamake Highwater,1994,Scholastic Paperbacks (T)
278418,0590451618,0,If You Sailed on the Mayflower in 1620,Ann McGovern,1993,Scholastic
278418,0590452630,0,Rattle Your Bones (Color and Learn),Andrea Zimmerman,1992,Scholastic Paperbacks (T)
278418,0590453440,0,More Tales for the Midnight Hour (Point),J.B. Stamper,1992,Scholastic
278418,0590453548,0,"The Bunny Hop (Hello Reader, Level 1)",Teddy Slater,1992,Scholastic
278418,0590453661,0,"Stay Out of the Basement (Goosebumps, No 2)",R. L. Stine,1995,Scholastic
278418,059045367X,0,"Monster Blood (Goosebumps, No 3)",R. L. Stine,1995,Scholastic
278418,0590453696,0,"The Curse of the Mummy's Tomb (Goosebumps, No 5)",R. L. Stine,1995,Scholastic
278418,059045403X,0,Day the Fifth Grade Disappeared,Terri Fields,1996,Scholastic
278418,0590454889,0,Moondance,Frank Asch,1994,Scholastic
278418,0590455702,0,The Big Lie: A True Story,Isabella Leitner,1994,Scholastic
278418,0590455788,0,The Littles and the Terrible Tiny Kid (Littles),John Peterson,1993,Scholastic Paperbacks
278418,0590455877,0,The Day We Walked on the Moon,George Sullivan,1992,Scholastic Paperbacks (T)
278418,0590456458,0,"Karen's Kittens (Baby-Sitters Little Sister, 30)",Ann M. Martin,1992,Scholastic Paperbacks (Mm)
278418,0590456504,0,"Karen's Snow Day (Baby-Sitters Little Sister, 34)",Ann M. Martin,1993,Scholastic Paperbacks
278418,0590456539,0,"Karen's Tuba (Baby-Sitters Little Sister, 37)",Ann M. Martin,1993,Scholastic
278418,059045658X,0,"Dawn Saves the Planet (Baby-Sitters Club, 57)",Ann M. Martin,1992,Scholastic
278418,0590456822,0,Vampires Promise (Point),Caroline B. Cooney,1993,Scholastic Paperbacks (Mm)
278418,0590457160,0,Roller Skates! (Hello Reader! Level 2 (Paperback)),Stephanie Calmenson,1992,Scholastic
278418,0590457543,0,Berlioz the Bear,Jan Brett,0,Scholastic Inc
278418,0590457608,0,Good Morning Baby (What-a-Baby Books),Cheryl Willis Hudson,1992,Scholastic
278418,0590459562,0,"Into the Land of the Unicorns (The Unicorn Chronicles, Book 1)",Bruce Coville,1995,Scholastic
278418,0590459805,0,Is it Dark? Is it Light?,Mary D Lankford,1991,Scholastic
278418,0590460188,0,Trouble at Moosehead Lake (Emergency Rescue),James Cowan,1993,Scholastic Paperbacks (Mm)
278418,0590461109,0,Who Killed Mr. Boddy? (Clue),A. E. Parker,1996,Scholastic Paperbacks (Mm)
278418,0590461915,0,My Messy Room (My First Hello Reader!),Mary Packard,1993,Scholastic
278418,0590463683,0,A Wish for Wings That Work: An Opus Christmas Story,Berkeley Breathed,1992,Scholastic Inc.
278418,0590464175,0,Aladdin and the Magic Lamp (Read With Me Paperbacks),Jordan Horowitz,1993,Scholastic
278418,0590464485,0,The Little Mermaid (Read With Me),Justine Korman,1993,Scholastic
278418,0590464515,0,Beauty and the Beast (Read With Me),Jan Carr,1993,Scholastic
278418,0590464817,0,Working Hard With the Mighty Dump Truck,Justine Korman,1993,Cartwheel Books
278418,0590465783,0,Jimmy Spoon and the Pony Express,Kristiana Gregory,1997,Scholastic
278418,0590466178,5,"Night of the Living Dummy (Goosebumps, No 7)",R. L. Stine,1995,Scholastic
278418,0590466186,0,"The Girl Who Cried Monster (Goosebumps, No 8)",R. L. Stine,1995,Scholastic
278418,0590466194,0,"Welcome to Camp Nightmare (Goosebumps, No 9)",R. L. Stine,1995,Scholastic
278418,0590466917,0,Have You Seen Trees,Joanne Oppenheim,1995,Scholastic Paperbacks (T)
278418,0590469118,0,"Karen's Campout (Baby-Sitters Little Sister Super Special, 6)",Ann M. Martin,1993,Scholastic
278418,0590469134,0,"Karen's Kite (Baby-Sitters Little Sister, 47)",Ann M. Martin,1994,Scholastic Paperbacks
278418,0590469584,0,The Norfin Trolls: The Best Costume Party Ever,Mitzy Kafka,1992,Scholastic
278418,0590469592,0,Norfin Trolls: Too Many Trolls (Norfin Trolls),Mitzy Kafka,1993,Scholastic
278418,0590469878,0,Clifford's Thanksgiving Visit (Clifford the Big Red Dog (Paperback)),Norman Bridwell,1993,Scholastic
278418,0590470418,0,"Karen's School (Baby-Sitters Little Sister, 41)",Ann M. Martin,1993,Scholastic
278418,0590470426,0,"Karen's Pizza Party (Baby-Sitters Little Sister, 42)",Ann M. Martin,1997,Scholastic
278418,0590470434,0,"Karen's Big Weekend (Baby-Sitter's Little Sister, No. 44)",Ann M. Martin,1993,Scholastic
278418,0590470701,0,Aliens Don't Wear Braces (Adventures of the Bailey School Kids (Paperback)),Debbie Dadey,1993,Scholastic
278418,059047071X,0,Frankenstein Doesn't Plant Petunias (Adventures of the Bailey School Kids (Paperback)),Debbie Dadey,1997,Scholastic
278418,0590471163,0,Tom and Jerry: The Movie,Jordan Horowitz,1993,Scholastic Paperbacks (T)
278418,0590471430,0,101 Spooky Halloween Jokes,Melvin Berger,1993,Scholastic Paperbacks (Mm)
278418,0590472976,0,Genies Don't Ride Bicycles (Adventures of the Bailey School Kids (Paperback)),Debbie Dadey,1994,Scholastic
278418,0590472984,0,Pirates Don't Wear Pink Sunglasses (Adventures of the Bailey School Kids (Paperback)),Debbie Dadey,1995,Scholastic
278418,0590473026,0,Working Hard With the Mighty Loader,Justine Korman,1993,Scholastic
278418,0590475959,0,Science in a Bottle,Sandra Markle,1995,Scholastic Paperbacks (T)
278418,0590477331,0,Mr. Popper's Penguins,Richard Atwater,0,Scholastic Inc
278418,0590477382,0,"One Day at Horrorland (Goosebumps, No 16)",R. L. Stine,1995,Scholastic
278418,0590477439,0,"Go Eat Worms! (Goosebumps, No 21)",R. L. Stine,1995,Scholastic
278418,0590477447,0,"Ghost Beach (Goosebumps, No 22)",R. L. Stine,1995,Scholastic
278418,0590477641,0,Amelia Bedelia,Peggy Parish,1993,Scholastic Inc.
278418,0590478400,0,It's Pumpkin Time!,Zoe Hall,1994,Scholastic Inc.
278418,0590482211,0,"Dawn and Whitney, Friends Forever (Baby Sitters Club, No. 77)",Ann M. Martin,1994,Scholastic
278418,0590482998,0,"Karen's Mermaid (Baby-Sitters Little Sister, 52)",Ann M. Martin,1994,Scholastic
278418,0590483013,0,"Karen's Candy (Baby-Sitters Little Sister, 54)",Ann M. Martin,1997,Scholastic
278418,0590483021,0,"Karen's Ice Skates (Baby-Sitters Little Sister, 56)",Ann M. Martin,1994,Scholastic
278418,059048303X,0,"Karen's School Mystery (Baby-Sitters Little Sister, 57)",Ann M. Martin,1995,Scholastic
278418,0590483072,0,"Karen's New Bike (Baby-Sitters Little Sister, 62)",Ann M. Martin,1995,Scholastic
278418,0590483404,0,"A Shocker on Shock Street (Goosebumps, No 35)",R. L. Stine,1995,Scholastic
278418,0590483447,0,"The Barking Ghost (Goosebumps, No 32)",R. L. Stine,1995,Apple
278418,0590483455,0,"The Horror at Camp Jellyjam (Goosebumps, No 33)",R. L. Stine,1995,Scholastic
278418,059048348X,0,"It Came from Beneath the Sink! (Goosebumps, No 30)",R. L. Stine,1995,Scholastic
278418,0590483498,0,"Night of the Living Dummy II  (Goosebumps, No 31)",R. L. Stine,1995,Scholastic
278418,0590483501,0,"My Hairiest Adventure (Goosebumps, No 26)",R. L. Stine,1995,Scholastic
278418,0590483692,0,"Soccer Game! (Hello Reader! (DO NOT USE, please choose level and binding))",Grace MacCarone,1994,Scholastic
278418,0590484125,0,The Magic School Bus in the Haunted Museum: A Book About Sound (Magic School Bus (Paperback)),Joanna Cole,1995,Scholastic
278418,0590484133,0,The Magic School Bus Hops Home: A Book About Animal Habitats,Patricia Relf,1995,Scholastic
278418,0590484141,0,The Magic School Bus Gets Eaten: A Book About Food Chains,Patricia Relf,1996,Scholastic
278418,0590484192,0,"Clifford the Firehouse Dog (Clifford, the Big Red Dog)",Norman Bridwell,1994,Scholastic
278418,0590484745,0,The Spray-Paint Mystery,Angela Shelf Medearis,1996,Scholastic
278418,0590485121,0,The Pet That I Want (My First Hello Reader!),Mary Packard,1995,Scholastic
278418,0590486101,0,Black Beauty (Apple Classics),Anna Sewell,1994,Scholastic Paperbacks
278418,0590486454,0,It Wasn't My Fault,Helen Lester,1994,"Scholastic, Inc."
278418,0590489100,0,Around the World In a Hundred Years,Jean Fritz,0,Scholastic Inc
278418,059048933X,0,Tooth Fairy Magic (Sparkle-and-Glow Books),Joanne Barkan,1995,Cartwheel Books
278418,059049418X,0,The Change (Animorphs (Paperback Numbered)),Katherine Applegate,1997,Scholastic
278418,0590494457,0,"The Ghost Next Door (Goosebumps, No 10)",R. L. Stine,1995,Scholastic
278418,0590494465,0,"The Haunted Mask (Goosebumps, No 11)",R. L. Stine,1995,Scholastic
278418,0590494473,0,"Be Careful What You Wish For... (Goosebumps, No 12)",R. L. Stine,1995,Scholastic
278418,0590494503,0,"You Can't Scare Me! (Goosebumps, No 15)",R. L. Stine,1995,Scholastic
278418,0590494511,0,"The Departure (Animorphs, vol. 19)",Katherine Applegate,1998,Scholastic
278418,0590500511,0,"Karen's Book (Baby-Sitters Little Sister, 100)",Ann M. Martin,1998,Apple
278418,0590500538,0,"Karen's Chain Letter (Baby-Sitters Little Sister, 101)",Ann M. Martin,1998,Scholastic
278418,0590500600,0,"Karen's Field Day (Baby-Sitters Little Sister, 108)",Ann M. Martin,1999,Little Apple Books (Scholastic)
278418,0590500619,0,"Karen's Show and Share (Baby-Sitters Little Sister, 109)",Ann M. Martin,1999,Scholastic
278418,059050214X,0,"A Journey to the New World: The Diary of Remember Patience Whipple, Mayflower, 1620 (Dear America Series)",Kathryn Lasky,1996,Scholastic
278418,0590516086,0,Magnet Science,Glen Vecchione,1998,Scholastic
278418,0590516655,0,"It Came from the Internet (Give Yourself Goosebumps, No 33)",R. L. Stine,1999,Scholastic
278418,0590517236,0,"Ship of Ghouls (Give Yourself Goosebumps, No 36)",R. L. Stine,1999,Scholastic
278418,0590523481,0,"Claudia and the Disaster Date (Baby-Sitters Club Friends Forever, 12)",Ann M. Martin,2000,Apple Paperbacks (Scholastic)
278418,0590523821,0,"Karen's Chicken Pox (Baby-Sitters Little Sister, 114)",Ann M. Martin,1999,Scholastic
278418,0590524984,0,"Karen's Figure Eight (Baby-Sitters Little Sister, 118)",Ann M. Martin,2000,Scholastic
278418,0590539604,0,Somebody and the Three Blairs,Marilyn Tolhurst,1995,Scholastic
278418,0590543504,0,A Day in the Life of a Baseball Player: Mo Vaughn,Eric Arnold,1996,Scholastic
278418,0590568744,0,"The Headless Ghost (Goosebumps, No 37)",R. L. Stine,1995,Scholastic
278418,0590568752,0,"The Abominable Snowman of Pasadena (Goosebumps, No 38)",R. L. Stine,1995,Scholastic
278418,0590568760,0,"How I Got My Shrunken Head (Goosebumps, No 39)",R. L. Stine,1996,Scholastic
278418,0590568779,0,"Night of the Living Dummy III (Goosebumps, No 40)",R. L. Stine,1996,Scholastic
278418,0590568795,0,"Egg Monsters from Mars (Goosebumps, No 42)",R. L. Stine,1996,Scholastic
278418,0590568809,0,"The Beast from the East (Goosebumps, No 43)",R. L. Stine,1996,Scholastic
278418,0590568817,0,"Say Cheese and Die-Again! (Goosebumps, No 44)",R. L. Stine,1996,Scholastic
278418,0590568825,0,"Ghost Camp (Goosebumps, No 45)",R. L. Stine,1996,Scholastic
278418,0590568833,0,"How to Kill a Monster (Goosebumps, No 46)",R. L. Stine,1996,Scholastic
278418,059056885X,0,"Attack of the Jack-O'-Lanterns (Goosebumps, 48)",R. L. Stine,1996,Scholastic
278418,0590568884,0,"Beware, the Snowman (Goosebumps, No 51)",R. L. Stine,1997,Scholastic
278418,0590568892,0,"How I Learned to Fly (Goosebumps, No 52)",R. L. Stine,1997,Apple
278418,0590568906,0,"Chicken Chicken (Goosebumps, No 53)",R. L. Stine,1997,Apple (Scholastic)
278418,0590568922,0,"The Blob That Ate Everyone (Goosebumps, No 55)",R. L. Stine,1997,Apple (Scholastic)
278418,0590568949,0,"My Best Friend Is Invisible (Goosebumps, No 57)",R. L. Stine,1997,Scholastic
278418,0590603884,0,Blood Curse (Vampire's Love No. 1),Janice Harrell,1995,Scholastic Paperbacks (Mm)
278418,0590603906,0,"Blood Spell (Vampire's Love, No 2)",Janice Harrell,1995,Scholastic Paperbacks
278418,0590623524,0,"Dinosaurs Before Dark (Magic Tree House, #1)",Mary Pope Osborne,1992,Scholastic School Market Edition
278418,0590623737,0,"The Case of the Runaway Turtle (Clue Jr, Number 6)",Parker C. Hinter,1996,Scholastic
278418,0590623850,0,Let's Talk About Being Helpful (Let's Talk About),Joy Wilt Berry,1996,Scholastic
278418,0590624008,0,Santa Paws,Nicholas Edwards,1996,Scholastic
278418,0590629786,0,"The Visitor (Animorphs, No 2)",K. A. Applegate,1996,Scholastic
278418,0590629808,0,"The Message (Animorphs , No 4)",K. A. Applegate,1996,Scholastic
278418,0590635980,0,The Little Red Caboose (My First Hello Reader),Steve Metzger,1999,Scholastic
278418,0590636715,0,"The Solution (Animorphs, #22)",K.A. Applegate,1998,Scholastic Inc.
278418,0590649337,0,Howl-A-Ween,Todd Strasser,1996,Scholastic Paperbacks (Mm)
278418,0590651730,0,Michael Jordan,Nicholas Edwards,1995,Scholastic Paperbacks (T)
278418,0590662082,0,"A Bug, a Bear, and a Boy: Paint a Picture",David McPhail,1998,Scholastic SeeSaw Book Club
278418,059066218X,0,"A Bug, a Bear, and a Boy Gof for a Ride",David McPhail,1998,Scholastic
278418,0590673130,0,"Ghost Horse (Phantom Rider, Bk 1)",Janni Lee Simner,1996,Scholastic
278418,0590673181,0,"The Deadly Experiments of Dr. Eeek (Give Yourself Goosebumps, No 4)",R. L. Stine,1996,Scholastic
278418,059067319X,0,"Night in Werewolf Woods (Give Yourself Goosebumps, No 5)",R. L. Stine,1996,Scholastic
278418,0590674331,0,Zombie Surf Commandos from Mars! (The Weird Zone #1),Tony Abbott,1996,Scholastic Paperbacks (Mm)
278418,059067448X,0,For Your Eyes Only!,Joanne Rocklin,2001,Apple
278418,0590679872,0,Help!: I'm Trapped in My Gym Teacher's Body,Todd Strasser,1997,Apple (Scholastic)
278418,0590691856,0,"Karens School Surprise (Baby-Sitters Little Sister, 77)",Ann M. Martin,1996,Scholastic
278418,0590691864,0,"Karen's Half Birthday (Baby-Sitters Little Sister, 78)",Ann M. Martin,1996,Scholastic
278418,0590691880,0,"Karen's Christmas Tree (Baby-Sitters Little Sister, 80)",Ann M. Martin,1996,Scholastic
278418,0590691910,0,"Karen's Bunny (Baby-Sitters Little Sister, 83)",Ann M. Martin,1997,Scholastic
278418,0590691929,0,"Karen's Big Job (Baby-Sitters Little Sister, 84)",Ann M. Martin,1997,Little Apple
278418,0590691945,0,"Karen's Telephone Trouble (Baby-Sitters Little Sister, 86)",Ann M. Martin,1997,Little Apple
278418,0590693301,0,Franklin's Halloween (Franklin),Paulette Bourgeois,1996,Scholastic
278418,0590762540,0,"The Threat (Animorphs , No 21)",Katherine Applegate,1998,Scholastic
278418,0590763369,0,Winning Ways: A Photohistory of American Women in Sport,Sue MacY,1998,Polaris
278418,0590819097,0,"Scooby-Doo and the Haunted Castle (Scooby-Doo Mysteries, 1)",James Gelsey,1998,Little Apple
278418,0590846280,0,The Adventures of Captain Underpants: An Epic Novel (Captain Underpants),Dav Pilkey,1997,Little Apple
278418,0590847678,0,"Diary of a Mad Mummy (Give Yourself Goosebumps, No 10)",R. L. Stine,1996,Scholastic
278418,0590847686,0,"Deep in the Jungle of Doom (Give Yourself Goosebumps, No 11)",R. L. Stine,1996,Scholastic
278418,0590847724,0,"Welcome to the Wicked Wax Museum (Give Yourself Goosebumps, No 12)",R. L. Stine,1996,Scholastic
278418,0590847732,0,"Scream of the Evil Genie (Give Yourself Goosebumps, No 13)",R. L. Stine,1997,Scholastic
278418,0590847740,0,"The Creepy Creations of Professor Shock (Give Yourself Goosebumps, No 14)",R. L. Stine,1997,Apple (Scholastic)
278418,0590847759,0,"Secret Agent Grandma (Give Yourself Goosebumps, No 16)",R. L. Stine,1997,Apple (Scholastic)
278418,0590849050,0,"Bigfoot Doesn't Square Dance (Adventures of the Bailey School Kids, 25)",Debbie Dadey,1997,Little Apple Books (Scholastic)
278418,0590869876,0,Monster of the Month Club,Dian Curtis Regan,1995,scholastic Apple Paperbacks
278418,059088008X,4,"The Case of the U. S. Space Camp Mission (The Adventures of Mary-Kate & Ashley, No 4)",Scholastic Staff,1996,Scholastic
278418,0590880144,0,"The Case of the Volcano Mystery: A Novelization (Adventures of Mary-Kate & Ashley, No 8)",Carol Thompson,1997,Scholastic
278418,0590921584,0,The Magic School Bus Ups and Downs: A Book About Floating and Sinking (Magic School Bus),Jane B. Mason,1997,Scholastic
278418,0590922343,0,The Magic School Bus Spins a Web: A Book About Spiders (Magic School Bus),Joanna Cole,1997,Scholastic
278418,0590922424,0,The Magic School Bus Shows and Tells: A Book About Archaeology (Magic School Bus),Jackie Posner,1997,Scholastic
278418,0590922513,0,The Magic School Bus Makes a Rainbow: A Book About Color (Magic School Bus),Scholastic Books,1997,Scholastic
278418,0590926675,0,"So Far From Home : The Diary of Mary Driscoll, an Irish Mill Girl, Lowell, Massachusetts, 1847 (Dear America)",Barry Denenberg,1997,Scholastic
278418,0590934775,0,"Please Don't Feed the Vampire! (Give Yourself Goosebumps, No 15)",R. L. Stine,1997,Apple
278418,059093483X,0," Little Comic Shop of Horrors (Give Yourself Goosebumps, Book 17)",R. L. Stine,1997,Apple (Scholastic)
